event_id,service,environment,region,observed_at,latency_ms,error_count,timeout_count,traffic_rpm,cpu_percent,memory_percent,label,severity,incident_id
checkout_08890,checkout,production,us-east-1,2026-03-08T04:10:00+00:00,204.29,1,0,1644.03,50.74,62.75,0,,
checkout_08891,checkout,production,us-east-1,2026-03-08T04:11:00+00:00,197.64,0,0,1661.33,50.94,59.66,0,,
checkout_08892,checkout,production,us-east-1,2026-03-08T04:12:00+00:00,179.14,0,0,1654.25,55.19,58.53,0,,
checkout_08893,checkout,production,us-east-1,2026-03-08T04:13:00+00:00,201.59,0,0,1780.18,53.36,54.79,0,,
checkout_08894,checkout,production,us-east-1,2026-03-08T04:14:00+00:00,182.74,1,0,1783.0,51.2,59.43,0,,
checkout_08895,checkout,production,us-east-1,2026-03-08T04:15:00+00:00,204.07,0,0,1742.96,50.43,60.47,0,,
checkout_08896,checkout,production,us-east-1,2026-03-08T04:16:00+00:00,221.15,0,0,1723.14,56.6,61.61,0,,
checkout_08897,checkout,production,us-east-1,2026-03-08T04:17:00+00:00,194.74,0,0,1816.34,55.08,60.57,0,,
checkout_08898,checkout,production,us-east-1,2026-03-08T04:18:00+00:00,178.88,1,0,1676.7,51.01,57.23,0,,
checkout_08899,checkout,production,us-east-1,2026-03-08T04:19:00+00:00,172.95,1,0,1894.51,53.26,58.17,0,,
checkout_08900,checkout,production,us-east-1,2026-03-08T04:20:00+00:00,191.35,1,0,1774.51,54.09,60.04,0,,
checkout_08901,checkout,production,us-east-1,2026-03-08T04:21:00+00:00,212.76,1,0,1817.87,50.77,60.43,0,,
checkout_08902,checkout,production,us-east-1,2026-03-08T04:22:00+00:00,216.04,0,1,1674.32,55.07,58.01,0,,
checkout_08903,checkout,production,us-east-1,2026-03-08T04:23:00+00:00,189.02,0,0,1820.55,52.2,62.78,0,,
checkout_08904,checkout,production,us-east-1,2026-03-08T04:24:00+00:00,228.61,0,0,1770.86,55.04,60.53,0,,
checkout_08905,checkout,production,us-east-1,2026-03-08T04:25:00+00:00,205.57,0,0,1857.96,51.95,59.89,0,,
checkout_08906,checkout,production,us-east-1,2026-03-08T04:26:00+00:00,176.54,0,0,1673.61,53.19,57.71,0,,
checkout_08907,checkout,production,us-east-1,2026-03-08T04:27:00+00:00,192.47,0,0,1694.09,54.26,60.42,0,,
checkout_08908,checkout,production,us-east-1,2026-03-08T04:28:00+00:00,180.66,0,0,1659.1,55.54,56.99,0,,
checkout_08909,checkout,production,us-east-1,2026-03-08T04:29:00+00:00,198.2,0,0,1526.71,53.73,59.62,0,,
checkout_08910,checkout,production,us-east-1,2026-03-08T04:30:00+00:00,213.44,0,0,1636.23,48.92,63.56,0,,
checkout_08911,checkout,production,us-east-1,2026-03-08T04:31:00+00:00,216.12,0,0,1829.08,51.48,61.43,0,,
checkout_08912,checkout,production,us-east-1,2026-03-08T04:32:00+00:00,191.42,2,0,1800.12,50.7,59.56,0,,
checkout_08913,checkout,production,us-east-1,2026-03-08T04:33:00+00:00,194.18,0,0,1787.41,52.89,60.64,0,,
checkout_08914,checkout,production,us-east-1,2026-03-08T04:34:00+00:00,209.92,0,0,1765.57,53.13,59.01,0,,
checkout_08915,checkout,production,us-east-1,2026-03-08T04:35:00+00:00,168.56,0,0,1733.41,52.46,61.69,0,,
checkout_08916,checkout,production,us-east-1,2026-03-08T04:36:00+00:00,181.62,0,0,1657.91,50.81,62.17,0,,
checkout_08917,checkout,production,us-east-1,2026-03-08T04:37:00+00:00,173.05,0,0,1934.53,50.61,57.45,0,,
checkout_08918,checkout,production,us-east-1,2026-03-08T04:38:00+00:00,198.15,1,1,1766.08,57.49,62.1,0,,
checkout_08919,checkout,production,us-east-1,2026-03-08T04:39:00+00:00,223.19,0,0,1906.26,53.48,60.94,0,,
checkout_08920,checkout,production,us-east-1,2026-03-08T04:40:00+00:00,193.76,1,0,1847.29,56.77,57.87,0,,
checkout_08921,checkout,production,us-east-1,2026-03-08T04:41:00+00:00,205.08,1,0,1796.56,52.68,57.31,0,,
checkout_08922,checkout,production,us-east-1,2026-03-08T04:42:00+00:00,204.11,0,0,1822.65,57.45,62.29,0,,
checkout_08923,checkout,production,us-east-1,2026-03-08T04:43:00+00:00,203.08,0,0,1726.71,49.12,61.37,0,,
checkout_08924,checkout,production,us-east-1,2026-03-08T04:44:00+00:00,193.27,0,0,1897.36,58.76,58.76,0,,
checkout_08925,checkout,production,us-east-1,2026-03-08T04:45:00+00:00,185.85,1,0,1851.53,54.04,62.45,0,,
checkout_08926,checkout,production,us-east-1,2026-03-08T04:46:00+00:00,205.18,0,0,1817.23,57.89,62.88,0,,
checkout_08927,checkout,production,us-east-1,2026-03-08T04:47:00+00:00,216.27,0,0,1731.13,55.36,60.44,0,,
checkout_08928,checkout,production,us-east-1,2026-03-08T04:48:00+00:00,174.06,0,0,1687.17,54.9,61.26,0,,
checkout_08929,checkout,production,us-east-1,2026-03-08T04:49:00+00:00,210.57,1,0,1826.65,52.35,59.34,0,,
checkout_08930,checkout,production,us-east-1,2026-03-08T04:50:00+00:00,219.09,0,0,1726.39,51.09,60.35,0,,
checkout_08931,checkout,production,us-east-1,2026-03-08T04:51:00+00:00,183.05,1,0,1623.5,52.48,63.36,0,,
checkout_08932,checkout,production,us-east-1,2026-03-08T04:52:00+00:00,202.83,0,0,1688.41,53.89,59.57,0,,
checkout_08933,checkout,production,us-east-1,2026-03-08T04:53:00+00:00,196.43,2,0,1891.32,51.87,58.49,0,,
checkout_08934,checkout,production,us-east-1,2026-03-08T04:54:00+00:00,192.68,0,0,1691.32,54.47,56.32,0,,
checkout_08935,checkout,production,us-east-1,2026-03-08T04:55:00+00:00,190.4,0,0,1824.45,53.3,63.25,0,,
checkout_08936,checkout,production,us-east-1,2026-03-08T04:56:00+00:00,188.33,1,0,1742.17,55.72,64.04,0,,
checkout_08937,checkout,production,us-east-1,2026-03-08T04:57:00+00:00,195.05,0,0,1786.17,55.13,64.18,0,,
checkout_08938,checkout,production,us-east-1,2026-03-08T04:58:00+00:00,203.82,0,0,1833.88,49.88,57.46,0,,
checkout_08939,checkout,production,us-east-1,2026-03-08T04:59:00+00:00,197.14,0,0,1772.95,53.87,59.4,0,,
checkout_08940,checkout,production,us-east-1,2026-03-08T05:00:00+00:00,192.54,1,0,1712.45,52.3,56.81,0,,
checkout_08941,checkout,production,us-east-1,2026-03-08T05:01:00+00:00,217.34,0,0,1805.99,56.7,62.28,0,,
checkout_08942,checkout,production,us-east-1,2026-03-08T05:02:00+00:00,207.01,2,0,1699.83,54.81,62.94,0,,
checkout_08943,checkout,production,us-east-1,2026-03-08T05:03:00+00:00,221.85,0,0,1738.83,52.15,58.83,0,,
checkout_08944,checkout,production,us-east-1,2026-03-08T05:04:00+00:00,191.03,0,0,1848.78,49.28,56.5,0,,
checkout_08945,checkout,production,us-east-1,2026-03-08T05:05:00+00:00,193.49,2,0,1695.16,54.72,63.61,0,,
checkout_08946,checkout,production,us-east-1,2026-03-08T05:06:00+00:00,190.9,0,0,1790.18,53.69,59.4,0,,
checkout_08947,checkout,production,us-east-1,2026-03-08T05:07:00+00:00,210.68,0,0,1796.8,55.42,55.91,0,,
checkout_08948,checkout,production,us-east-1,2026-03-08T05:08:00+00:00,192.86,0,0,1821.75,52.32,60.63,0,,
checkout_08949,checkout,production,us-east-1,2026-03-08T05:09:00+00:00,201.68,0,0,1731.38,56.99,59.39,0,,
checkout_08950,checkout,production,us-east-1,2026-03-08T05:10:00+00:00,185.92,1,0,1688.52,54.66,57.42,0,,
checkout_08951,checkout,production,us-east-1,2026-03-08T05:11:00+00:00,217.86,0,1,1875.93,53.92,58.49,0,,
checkout_08952,checkout,production,us-east-1,2026-03-08T05:12:00+00:00,204.72,0,0,1783.52,52.97,59.95,0,,
checkout_08953,checkout,production,us-east-1,2026-03-08T05:13:00+00:00,222.14,2,0,1801.19,52.21,57.93,0,,
checkout_08954,checkout,production,us-east-1,2026-03-08T05:14:00+00:00,203.92,0,0,1865.13,56.51,59.99,0,,
checkout_08955,checkout,production,us-east-1,2026-03-08T05:15:00+00:00,207.54,0,0,1772.08,57.54,63.09,0,,
checkout_08956,checkout,production,us-east-1,2026-03-08T05:16:00+00:00,185.33,0,0,1764.49,55.65,58.71,0,,
checkout_08957,checkout,production,us-east-1,2026-03-08T05:17:00+00:00,202.07,0,0,1653.66,58.0,57.36,0,,
checkout_08958,checkout,production,us-east-1,2026-03-08T05:18:00+00:00,191.88,1,0,1893.24,57.81,57.41,0,,
checkout_08959,checkout,production,us-east-1,2026-03-08T05:19:00+00:00,189.75,1,0,1673.53,54.38,55.85,0,,
checkout_08960,checkout,production,us-east-1,2026-03-08T05:20:00+00:00,213.37,0,0,1896.42,55.24,62.68,0,,
checkout_08961,checkout,production,us-east-1,2026-03-08T05:21:00+00:00,189.57,0,0,1698.01,56.89,59.28,0,,
checkout_08962,checkout,production,us-east-1,2026-03-08T05:22:00+00:00,200.89,1,0,1747.95,54.24,59.32,0,,
checkout_08963,checkout,production,us-east-1,2026-03-08T05:23:00+00:00,202.57,0,0,1758.94,55.03,61.24,0,,
checkout_08964,checkout,production,us-east-1,2026-03-08T05:24:00+00:00,200.93,1,0,1693.41,52.19,60.42,0,,
checkout_08965,checkout,production,us-east-1,2026-03-08T05:25:00+00:00,200.84,2,0,1720.29,54.51,59.19,0,,
checkout_08966,checkout,production,us-east-1,2026-03-08T05:26:00+00:00,165.5,0,0,1767.61,48.2,60.43,0,,
checkout_08967,checkout,production,us-east-1,2026-03-08T05:27:00+00:00,209.88,0,0,1732.66,55.24,60.44,0,,
checkout_08968,checkout,production,us-east-1,2026-03-08T05:28:00+00:00,204.85,0,0,1866.51,54.26,61.68,0,,
checkout_08969,checkout,production,us-east-1,2026-03-08T05:29:00+00:00,200.31,0,0,1704.06,55.15,64.73,0,,
checkout_08970,checkout,production,us-east-1,2026-03-08T05:30:00+00:00,172.48,1,0,1749.78,57.94,60.84,0,,
checkout_08971,checkout,production,us-east-1,2026-03-08T05:31:00+00:00,190.47,1,2,1848.67,49.06,59.84,0,,
checkout_08972,checkout,production,us-east-1,2026-03-08T05:32:00+00:00,189.82,0,0,1714.29,53.71,61.28,0,,
checkout_08973,checkout,production,us-east-1,2026-03-08T05:33:00+00:00,199.93,0,0,1812.96,55.72,57.22,0,,
checkout_08974,checkout,production,us-east-1,2026-03-08T05:34:00+00:00,181.7,0,0,1641.65,55.27,60.82,0,,
checkout_08975,checkout,production,us-east-1,2026-03-08T05:35:00+00:00,203.83,1,0,1965.11,53.54,60.86,0,,
checkout_08976,checkout,production,us-east-1,2026-03-08T05:36:00+00:00,179.68,1,0,1751.05,47.97,60.82,0,,
checkout_08977,checkout,production,us-east-1,2026-03-08T05:37:00+00:00,198.56,0,0,1819.21,56.41,60.06,0,,
checkout_08978,checkout,production,us-east-1,2026-03-08T05:38:00+00:00,189.02,0,0,1747.98,58.32,56.54,0,,
checkout_08979,checkout,production,us-east-1,2026-03-08T05:39:00+00:00,208.17,0,0,1742.88,52.24,61.23,0,,
checkout_08980,checkout,production,us-east-1,2026-03-08T05:40:00+00:00,195.01,0,0,1864.28,58.4,61.22,0,,
checkout_08981,checkout,production,us-east-1,2026-03-08T05:41:00+00:00,176.98,0,0,1925.15,60.08,61.08,0,,
checkout_08982,checkout,production,us-east-1,2026-03-08T05:42:00+00:00,221.54,1,0,1842.77,53.02,61.71,0,,
checkout_08983,checkout,production,us-east-1,2026-03-08T05:43:00+00:00,197.5,0,0,1764.35,56.92,60.28,0,,
checkout_08984,checkout,production,us-east-1,2026-03-08T05:44:00+00:00,196.14,0,0,1766.18,52.03,54.64,0,,
checkout_08985,checkout,production,us-east-1,2026-03-08T05:45:00+00:00,182.81,1,0,1797.56,58.4,60.6,0,,
checkout_08986,checkout,production,us-east-1,2026-03-08T05:46:00+00:00,203.71,1,0,1819.12,55.86,63.22,0,,
checkout_08987,checkout,production,us-east-1,2026-03-08T05:47:00+00:00,205.57,0,0,1767.87,49.3,59.8,0,,
checkout_08988,checkout,production,us-east-1,2026-03-08T05:48:00+00:00,214.51,1,0,1685.16,54.11,59.67,0,,
checkout_08989,checkout,production,us-east-1,2026-03-08T05:49:00+00:00,200.54,0,0,1768.08,53.35,60.38,0,,
checkout_08990,checkout,production,us-east-1,2026-03-08T05:50:00+00:00,191.12,1,0,1791.51,53.2,59.19,0,,
checkout_08991,checkout,production,us-east-1,2026-03-08T05:51:00+00:00,189.55,0,0,1855.43,49.67,61.26,0,,
checkout_08992,checkout,production,us-east-1,2026-03-08T05:52:00+00:00,186.36,1,0,1806.67,49.05,61.44,0,,
checkout_08993,checkout,production,us-east-1,2026-03-08T05:53:00+00:00,220.58,0,0,1811.71,60.08,60.4,0,,
checkout_08994,checkout,production,us-east-1,2026-03-08T05:54:00+00:00,181.85,2,0,1800.19,58.08,61.48,0,,
checkout_08995,checkout,production,us-east-1,2026-03-08T05:55:00+00:00,208.0,1,0,1880.82,56.28,59.26,0,,
checkout_08996,checkout,production,us-east-1,2026-03-08T05:56:00+00:00,178.94,0,0,1724.66,59.66,63.37,0,,
checkout_08997,checkout,production,us-east-1,2026-03-08T05:57:00+00:00,229.7,0,0,1747.94,53.9,62.81,0,,
checkout_08998,checkout,production,us-east-1,2026-03-08T05:58:00+00:00,185.17,0,0,1892.21,54.98,61.41,0,,
checkout_08999,checkout,production,us-east-1,2026-03-08T05:59:00+00:00,194.59,0,0,1778.24,49.88,60.39,0,,
checkout_09000,checkout,production,us-east-1,2026-03-08T06:00:00+00:00,195.82,1,0,1772.81,58.01,59.24,0,,
checkout_09001,checkout,production,us-east-1,2026-03-08T06:01:00+00:00,181.5,0,0,1855.3,56.2,59.59,0,,
checkout_09002,checkout,production,us-east-1,2026-03-08T06:02:00+00:00,189.57,0,0,1752.46,60.57,60.56,0,,
checkout_09003,checkout,production,us-east-1,2026-03-08T06:03:00+00:00,214.85,1,1,1884.63,57.55,62.25,0,,
checkout_09004,checkout,production,us-east-1,2026-03-08T06:04:00+00:00,201.62,1,0,1811.83,52.03,57.5,0,,
checkout_09005,checkout,production,us-east-1,2026-03-08T06:05:00+00:00,177.27,0,0,1603.7,52.66,59.87,0,,
checkout_09006,checkout,production,us-east-1,2026-03-08T06:06:00+00:00,189.02,0,0,1825.77,49.71,59.02,0,,
checkout_09007,checkout,production,us-east-1,2026-03-08T06:07:00+00:00,240.06,1,0,1935.1,53.14,62.92,0,,
checkout_09008,checkout,production,us-east-1,2026-03-08T06:08:00+00:00,217.49,0,0,1882.97,54.44,61.91,0,,
checkout_09009,checkout,production,us-east-1,2026-03-08T06:09:00+00:00,213.15,0,0,1690.81,52.68,57.48,0,,
checkout_09010,checkout,production,us-east-1,2026-03-08T06:10:00+00:00,173.59,1,0,1889.38,51.37,62.56,0,,
checkout_09011,checkout,production,us-east-1,2026-03-08T06:11:00+00:00,175.54,0,1,1756.8,55.0,57.83,0,,
checkout_09012,checkout,production,us-east-1,2026-03-08T06:12:00+00:00,186.07,0,0,1781.34,52.56,63.37,0,,
checkout_09013,checkout,production,us-east-1,2026-03-08T06:13:00+00:00,161.99,1,0,1785.89,57.58,58.17,0,,
checkout_09014,checkout,production,us-east-1,2026-03-08T06:14:00+00:00,196.49,0,0,1734.84,57.91,60.52,0,,
checkout_09015,checkout,production,us-east-1,2026-03-08T06:15:00+00:00,186.87,0,0,1797.44,57.39,56.76,0,,
checkout_09016,checkout,production,us-east-1,2026-03-08T06:16:00+00:00,194.85,0,0,1720.75,54.22,60.21,0,,
checkout_09017,checkout,production,us-east-1,2026-03-08T06:17:00+00:00,209.86,0,0,1832.55,54.14,61.15,0,,
checkout_09018,checkout,production,us-east-1,2026-03-08T06:18:00+00:00,184.54,0,0,1796.54,48.43,61.99,0,,
checkout_09019,checkout,production,us-east-1,2026-03-08T06:19:00+00:00,195.27,0,0,1747.63,55.84,62.37,0,,
checkout_09020,checkout,production,us-east-1,2026-03-08T06:20:00+00:00,205.6,0,0,1883.52,51.72,59.04,0,,
checkout_09021,checkout,production,us-east-1,2026-03-08T06:21:00+00:00,205.33,0,0,1904.72,50.26,63.85,0,,
checkout_09022,checkout,production,us-east-1,2026-03-08T06:22:00+00:00,195.91,0,1,1826.88,54.67,59.88,0,,
checkout_09023,checkout,production,us-east-1,2026-03-08T06:23:00+00:00,162.67,0,0,1782.52,54.42,58.26,0,,
checkout_09024,checkout,production,us-east-1,2026-03-08T06:24:00+00:00,201.94,0,1,1793.86,57.2,62.96,0,,
checkout_09025,checkout,production,us-east-1,2026-03-08T06:25:00+00:00,186.8,0,0,1832.66,53.95,59.22,0,,
checkout_09026,checkout,production,us-east-1,2026-03-08T06:26:00+00:00,210.0,3,0,1750.7,51.96,63.91,0,,
checkout_09027,checkout,production,us-east-1,2026-03-08T06:27:00+00:00,173.48,0,0,1843.28,55.77,58.37,0,,
checkout_09028,checkout,production,us-east-1,2026-03-08T06:28:00+00:00,187.95,1,0,1815.61,57.27,61.41,0,,
checkout_09029,checkout,production,us-east-1,2026-03-08T06:29:00+00:00,201.56,0,0,1916.41,57.72,59.81,0,,
checkout_09030,checkout,production,us-east-1,2026-03-08T06:30:00+00:00,225.38,0,0,1783.05,53.5,58.61,0,,
checkout_09031,checkout,production,us-east-1,2026-03-08T06:31:00+00:00,205.82,1,0,1956.8,58.11,60.48,0,,
checkout_09032,checkout,production,us-east-1,2026-03-08T06:32:00+00:00,175.29,0,0,1778.28,49.99,61.01,0,,
checkout_09033,checkout,production,us-east-1,2026-03-08T06:33:00+00:00,212.21,1,0,1788.84,53.91,57.18,0,,
checkout_09034,checkout,production,us-east-1,2026-03-08T06:34:00+00:00,203.2,0,2,1651.72,56.59,60.85,0,,
checkout_09035,checkout,production,us-east-1,2026-03-08T06:35:00+00:00,192.53,2,0,1828.07,53.48,61.76,0,,
checkout_09036,checkout,production,us-east-1,2026-03-08T06:36:00+00:00,190.55,0,0,1711.23,53.1,61.25,0,,
checkout_09037,checkout,production,us-east-1,2026-03-08T06:37:00+00:00,193.12,2,0,1670.16,54.78,62.29,0,,
checkout_09038,checkout,production,us-east-1,2026-03-08T06:38:00+00:00,197.51,0,0,1879.2,55.36,60.87,0,,
checkout_09039,checkout,production,us-east-1,2026-03-08T06:39:00+00:00,205.16,0,0,1783.71,52.17,59.86,0,,
checkout_09040,checkout,production,us-east-1,2026-03-08T06:40:00+00:00,199.6,0,0,1769.85,50.77,58.87,0,,
checkout_09041,checkout,production,us-east-1,2026-03-08T06:41:00+00:00,190.46,1,0,1890.55,49.71,59.79,0,,
checkout_09042,checkout,production,us-east-1,2026-03-08T06:42:00+00:00,196.22,0,0,1723.33,52.0,59.43,0,,
checkout_09043,checkout,production,us-east-1,2026-03-08T06:43:00+00:00,201.05,0,0,1714.91,60.01,60.46,0,,
checkout_09044,checkout,production,us-east-1,2026-03-08T06:44:00+00:00,192.98,0,0,1879.79,58.33,60.96,0,,
checkout_09045,checkout,production,us-east-1,2026-03-08T06:45:00+00:00,207.31,0,0,1740.23,55.06,59.96,0,,
checkout_09046,checkout,production,us-east-1,2026-03-08T06:46:00+00:00,184.11,0,0,2027.73,57.81,61.46,0,,
checkout_09047,checkout,production,us-east-1,2026-03-08T06:47:00+00:00,215.29,0,0,1831.97,53.68,60.64,0,,
checkout_09048,checkout,production,us-east-1,2026-03-08T06:48:00+00:00,214.27,1,0,1907.57,53.62,54.65,0,,
checkout_09049,checkout,production,us-east-1,2026-03-08T06:49:00+00:00,180.28,1,0,1667.27,52.26,61.3,0,,
checkout_09050,checkout,production,us-east-1,2026-03-08T06:50:00+00:00,226.56,0,0,1742.18,49.43,58.88,0,,
checkout_09051,checkout,production,us-east-1,2026-03-08T06:51:00+00:00,197.78,0,0,1764.85,51.66,60.3,0,,
checkout_09052,checkout,production,us-east-1,2026-03-08T06:52:00+00:00,190.78,0,0,1736.29,50.66,57.05,0,,
checkout_09053,checkout,production,us-east-1,2026-03-08T06:53:00+00:00,197.53,0,0,1723.96,58.14,59.86,0,,
checkout_09054,checkout,production,us-east-1,2026-03-08T06:54:00+00:00,207.56,0,0,1822.76,56.65,54.61,0,,
checkout_09055,checkout,production,us-east-1,2026-03-08T06:55:00+00:00,174.57,0,0,1738.96,51.16,60.68,0,,
checkout_09056,checkout,production,us-east-1,2026-03-08T06:56:00+00:00,182.97,1,0,1626.39,56.86,55.78,0,,
checkout_09057,checkout,production,us-east-1,2026-03-08T06:57:00+00:00,191.35,0,1,1859.57,52.19,60.61,0,,
checkout_09058,checkout,production,us-east-1,2026-03-08T06:58:00+00:00,211.37,0,0,1696.75,60.85,61.3,0,,
checkout_09059,checkout,production,us-east-1,2026-03-08T06:59:00+00:00,172.11,0,0,1736.33,51.76,63.24,0,,
checkout_09060,checkout,production,us-east-1,2026-03-08T07:00:00+00:00,188.53,0,0,1817.55,53.58,59.22,0,,
checkout_09061,checkout,production,us-east-1,2026-03-08T07:01:00+00:00,205.7,1,0,1644.49,57.32,55.91,0,,
checkout_09062,checkout,production,us-east-1,2026-03-08T07:02:00+00:00,200.75,0,0,1756.58,50.04,61.75,0,,
checkout_09063,checkout,production,us-east-1,2026-03-08T07:03:00+00:00,171.13,1,0,1491.63,53.4,60.73,0,,
checkout_09064,checkout,production,us-east-1,2026-03-08T07:04:00+00:00,214.9,0,0,1666.1,58.56,59.45,0,,
checkout_09065,checkout,production,us-east-1,2026-03-08T07:05:00+00:00,205.25,1,0,1821.4,57.86,58.82,0,,
checkout_09066,checkout,production,us-east-1,2026-03-08T07:06:00+00:00,185.62,0,0,1885.43,54.63,64.67,0,,
checkout_09067,checkout,production,us-east-1,2026-03-08T07:07:00+00:00,213.9,0,1,1599.82,56.87,59.52,0,,
checkout_09068,checkout,production,us-east-1,2026-03-08T07:08:00+00:00,212.06,0,1,1797.44,48.94,60.51,0,,
checkout_09069,checkout,production,us-east-1,2026-03-08T07:09:00+00:00,170.01,0,0,1623.63,54.12,60.37,0,,
checkout_09070,checkout,production,us-east-1,2026-03-08T07:10:00+00:00,199.64,0,0,1747.61,51.71,59.15,0,,
checkout_09071,checkout,production,us-east-1,2026-03-08T07:11:00+00:00,220.32,0,1,1786.48,54.22,56.76,0,,
checkout_09072,checkout,production,us-east-1,2026-03-08T07:12:00+00:00,185.66,0,0,1752.14,58.62,63.01,0,,
checkout_09073,checkout,production,us-east-1,2026-03-08T07:13:00+00:00,201.24,0,0,1784.62,50.33,59.91,0,,
checkout_09074,checkout,production,us-east-1,2026-03-08T07:14:00+00:00,190.03,0,0,1722.1,54.98,56.35,0,,
checkout_09075,checkout,production,us-east-1,2026-03-08T07:15:00+00:00,185.78,0,0,1691.96,53.28,64.24,0,,
checkout_09076,checkout,production,us-east-1,2026-03-08T07:16:00+00:00,214.11,0,0,1793.1,48.23,60.87,0,,
checkout_09077,checkout,production,us-east-1,2026-03-08T07:17:00+00:00,196.7,1,0,1841.39,53.43,60.44,0,,
checkout_09078,checkout,production,us-east-1,2026-03-08T07:18:00+00:00,200.81,0,0,1667.51,57.44,60.54,0,,
checkout_09079,checkout,production,us-east-1,2026-03-08T07:19:00+00:00,205.87,1,0,1780.42,61.77,63.46,0,,
checkout_09080,checkout,production,us-east-1,2026-03-08T07:20:00+00:00,210.64,0,0,1807.69,53.57,60.24,0,,
checkout_09081,checkout,production,us-east-1,2026-03-08T07:21:00+00:00,209.11,0,0,1771.81,47.38,58.69,0,,
checkout_09082,checkout,production,us-east-1,2026-03-08T07:22:00+00:00,216.97,0,1,1700.16,53.35,57.09,0,,
checkout_09083,checkout,production,us-east-1,2026-03-08T07:23:00+00:00,199.49,0,0,1786.87,54.31,57.85,0,,
checkout_09084,checkout,production,us-east-1,2026-03-08T07:24:00+00:00,215.16,0,0,1702.86,50.61,59.27,0,,
checkout_09085,checkout,production,us-east-1,2026-03-08T07:25:00+00:00,198.56,0,1,1713.89,50.68,56.98,0,,
checkout_09086,checkout,production,us-east-1,2026-03-08T07:26:00+00:00,202.14,1,0,1810.11,50.61,63.18,0,,
checkout_09087,checkout,production,us-east-1,2026-03-08T07:27:00+00:00,195.66,0,1,1726.51,56.46,58.7,0,,
checkout_09088,checkout,production,us-east-1,2026-03-08T07:28:00+00:00,188.75,0,1,1683.12,51.66,58.07,0,,
